ID,Description,setSize,enrichmentScore,NES,pvalue,BY_corrected_p,FDR_corrected_p,representative,representative_description,rank,leading_edge,core_enrichment
GO:0000244,spliceosomal tri-snRNP complex assembly,10,-0.6493317530426891,-1.6044553385694078,0.020829538663674436,0.8526067163239428,0.09786440272974312,NA,NA,1238,"tags=50%, list=24%, signal=38%",CD2BP2/PRPF19/PRPF3/LSM2/DDX20
GO:0010959,regulation of metal ion transport,62,0.3803070952720907,1.4595091387264791,0.020905245431648366,0.8545285529358496,0.09808499610364867,NA,NA,946,"tags=31%, list=18%, signal=25%",CAB39/HOMER1/ATG5/ACTN4/TMBIM6/PLCG2/PRKCE/YWHAE/ARRB2/PACSIN3/SERPINE2/CHP1/GLRX/ISCU/VDAC1/GNAI2/ATP1B1/UBASH3B/GNAO1
GO:0042402,cellular biogenic amine catabolic process,10,0.6602916448614389,1.6409775239647397,0.020974408947765786,0.8561780134124268,0.0982743254406993,NA,NA,1035,"tags=60%, list=20%, signal=48%",DBH/SULT1A3/SULT1A4/PAOX/IL4I1/MAOB
GO:0034661,ncRNA catabolic process,30,-0.46254438314850554,-1.5520339539876604,0.02101793788209968,0.856777977165387,0.098343190831059,NA,NA,1361,"tags=43%, list=26%, signal=32%",DIS3L2/EXOSC10/ZCCHC8/XRN1/DROSHA/PNPT1/ZSWIM8/EXOSC8/DDX49/ERN2/RBM7/EXOSC2/TRIR
GO:0010543,regulation of platelet activation,13,0.6152524849869828,1.649722075513728,0.021102244774018983,0.8590362981015341,0.09860240674545034,NA,NA,1492,"tags=77%, list=29%, signal=55%",JAK2/SYK/PRKCD/PLEK/SERPINE2/UBASH3B/APOE/PRKCQ/LYN/PRKCA
GO:0007586,digestion,15,0.5894787441560564,1.6564259746862668,0.021270542770318954,0.8635760095761604,0.09912348656281936,NA,NA,797,"tags=33%, list=15%, signal=28%",PIR/AKR1C1/AKR1C2/ACO1/VDR
GO:0008344,adult locomotory behavior,19,0.5209121725820782,1.5400356885914994,0.02127188278041154,0.8635760095761604,0.09912348656281936,NA,NA,1161,"tags=53%, list=22%, signal=41%",CSTB/PARK7/NPC1/PAFAH1B1/CNP/ARRB2/CLCN3/HTRA2/ARCN1/UCHL1
GO:0016197,endosomal transport,127,0.3249716884447234,1.4135151941594124,0.021391232273575627,0.8672364994010936,0.09954364704661182,NA,NA,1701,"tags=43%, list=33%, signal=30%",YKT6/ARFRP1/TINAGL1/LAMTOR1/RAB11A/RAB9A/RAB7A/RAB35/EHD2/BLOC1S1/BLOC1S2/ALS2/CLEC16A/RAB6B/VPS29/ATP9A/VPS35/RAB14/RAB10/SNX18/VPS26B/CORO1C/VPS35L/STX16/UBXN6/HEATR5B/RAB8A/TOM1/TMEM87A/GOSR1/SNX9/ACAP2/VPS4A/CLTCL1/GBF1/USP7/ANXA8/ANXA8L1/CHMP2A/VPS51/DNM1L/SNX6/CCDC22/VPS53/SCRIB/WASHC5/EPG5/VPS26A/SNX32/SNX4/SNX27/SQSTM1/PHETA1/PHETA2/EHD4
GO:0009888,tissue development,393,0.25410906319865706,1.265362302996631,0.021528847995010883,0.8713470105300268,0.10001546213889896,NA,NA,922,"tags=22%, list=18%, signal=20%",COL1A1/DCN/WLS/TDRD7/POSTN/DUSP1/TJP1/COL4A1/CTSK/COL6A1/SHARPIN/PSAP/PRKCH/MTPN/HOMER1/ATG5/MACROH2A1/COL1A2/JAK2/DSP/ANXA4/TPP1/PSAPL1/CBR1/LMNA/LBH/SALL1/FOXF2/SBNO2/AKR1C1/AKR1C2/AKR1C3/ACVRL1/DDX17/VIM/CDH2/CSNK2B/ALPL/CTSZ/PAFAH1B1/SOD1/PGK1/ITGAX/ENG/CCM2/MYO1E/ARRB2/MYD88/FAM172A/CASP14/TGM1/SERPINE2/TAL1/FLOT2/PLOD1/DHRS9/HCK/TST/PDCD10/GSTK1/PTER/SIRT2/RUNX3/CFL2/RTN4/PDCD6/RAB10/FTO/ACTN3/SMAD2/VDAC1/VDR/COPS2/PODXL/ITGB2/SOS1/ROCK2/SULT1B1/PRKAR1A/SERPINH1/MSN/EXOC4/ADAM17/TPT1/MYH14/CORO1C/WDR1
GO:1905477,positive regulation of protein localization to membrane,39,0.4291515529324658,1.5048061680531173,0.021551264928786496,0.8713470105300268,0.10001546213889896,NA,NA,1700,"tags=49%, list=33%, signal=33%",RAB11A/PRKCH/STX3/PRKCE/SORBS1/CHP1/CIB1/ITGB2/AP2B1/STX4/PDCD5/RHOG/LGALS3/PIK3R1/MFF/PTPN9/CDK5/SQSTM1/ATP2B4
GO:0051784,negative regulation of nuclear division,23,-0.5082721955129385,-1.6100161421224781,0.02166195451288855,0.8736990507378859,0.1002854353935443,NA,NA,1203,"tags=65%, list=23%, signal=50%",PLK1/BUB3/NDC80/TPR/ZWILCH/MAD1L1/RAD21/USP44/MTBP/AURKAIP1/CENPF/TOM1L2/ZNF207/AURKB/BUB1
GO:0051881,regulation of mitochondrial membrane potential,29,0.47810063057462926,1.58623076739857,0.021668239778669645,0.8736990507378859,0.1002854353935443,NA,NA,642,"tags=28%, list=12%, signal=24%",ARL6IP5/DCN/PARK7/SOD1/GCLM/CASP1/SLC25A36/CLIC1
GO:0016233,telomere capping,20,-0.5437225593732801,-1.6433800664741434,0.02180453834580388,0.8780035121293368,0.10077951259828867,NA,NA,640,"tags=40%, list=12%, signal=35%",NBN/TINF2/ERCC4/POT1/RAD50/MRE11/AURKB/ERCC1
GO:0051262,protein tetramerization,35,-0.44013863993771457,-1.54532440767231,0.021953321560125565,0.8827983632127514,0.1013298779994429,NA,NA,760,"tags=26%, list=15%, signal=22%",CUTC/CBR4/ACACA/SSBP1/RRM1/MAT1A/CRTC1/RRM2/ACOT13
GO:0007041,lysosomal transport,59,0.3911638309779505,1.486736476312679,0.022075537518870203,0.8865133626637153,0.10175629523900845,NA,NA,1056,"tags=32%, list=20%, signal=26%",PSAP/RAB7A/NPC1/ARSB/LAMP2/AKTIP/SCARB2/ALS2/TMEM106B/MTM1/CLEC16A/TGFBRAP1/VPS35/VAMP7/BECN2/VPS33A/VPS41/UBXN6/SNAPIN
GO:0051240,positive regulation of multicellular organismal process,325,0.2669250181112881,1.3090474739124316,0.022238903044561217,0.8906696314948245,0.10223336251862651,NA,NA,959,"tags=24%, list=18%, signal=21%",COL1A1/POSTN/INS/TJP1/C5AR1/DBH/RAB11A/S100A13/AIF1/RIPK2/PARK7/DDT/VAMP8/PRKCH/MTPN/ATG5/MACROH2A1/JAK2/TMED10/SYK/CNOT3/LBH/IFIH1/ACVRL1/PLCG2/PDCL3/ATP6AP1/PAFAH1B1/SOD1/PRKCE/CBFB/ITGAX/CYBB/ENG/ARRB2/SASH3/NCKAP1L/MYD88/AGGF1/PRKCB/HSF1/DHX58/CASP1/PYDC1/SERPINE2/DBN1/TBXAS1/PHB/ENPP4/MME/CYRIB/CIB1/RAB21/VAMP7/RUNX3/RTN4/PDCD6/ATP5PF/BECN1/TLR6/ACTN3/HK2/SMAD2/VDR/APPL1/ROCK2/GNAI2/HSPB1/DECR1/ADAM17/IST1/APOE/TCF7L2/RRAS/NOTCH2/TBK1/PTGIS
GO:0051865,protein autoubiquitination,22,-0.5029367612532811,-1.5778723217231547,0.022238978302204886,0.8906696314948245,0.10223336251862651,NA,NA,406,"tags=23%, list=8%, signal=21%",MTA1/OBI1/UHRF1/BRCA1/RAD18
GO:0016072,rRNA metabolic process,167,-0.2850701365540486,-1.3146601217220322,0.0223162363730119,0.892560899931004,0.10245044719830901,NA,NA,1641,"tags=42%, list=32%, signal=30%",ZNHIT6/UTP3/RSL1D1/DDX52/DIS3/RPF2/RPS7/RRP1/RRP1B/RPS16/TRMT112/NSA2/FTSJ3/RPUSD2/UTP25/RIOK1/FCF1/CHD7/NVL/MRPL1/HEATR1/MRM1/EXOSC10/MPHOSPH6/GTPBP4/PIH1D1/XRN2/USP36/RPS25/XRN1/DROSHA/TSR1/RCL1/RIOK2/RPL11/SLX9/IMP4/EXOSC8/MRPS11/DDX49/TFB2M/ESF1/RPL7A/ABT1/RPS21/RPS14/RPL26/ERN2/RPS17/RPL35/GEMIN4/EXOSC2/WDR46/RPS6/RPL35A/TRIR/RPUSD4/UTP14A/UTP14C/FRG1/RRP36/DDX21/RRP15/RPL14/ISG20/EIF6/RPS19/RPS24/RPS28/NGDN
GO:0007204,positive regulation of cytosolic calcium ion concentration,42,0.425255265028896,1.526610912430704,0.02235979695979226,0.8929274403376474,0.10249251965362244,NA,NA,779,"tags=29%, list=15%, signal=24%",C5AR1/C5AR2/ITPR3/ATG5/JAK2/TMBIM6/PLCG2/PRKCE/BCAP31/ERO1A/ITPR1/GNA13
GO:0060401,cytosolic calcium ion transport,39,0.4276242848344595,1.4994508514092735,0.022385496083831346,0.8929274403376474,0.10249251965362244,NA,NA,1470,"tags=54%, list=28%, signal=39%",ITPR3/ATG5/MCU/TMBIM6/PLCG2/PRKCE/YWHAE/ATP2A3/ERO1A/ITPR1/MICU2/VDAC1/UBASH3B/MICU1/TMEM38B/PTPN6/LETM1/LYN/ABL1/MCUB/CLIC2
GO:0032715,negative regulation of interleukin-6 production,10,0.6564615427501921,1.6314588339616807,0.02244112770611558,0.8939465829003205,0.10260949947126038,NA,NA,1355,"tags=70%, list=26%, signal=52%",C5AR2/ARRB2/NCKAP1L/TNFAIP3/CSK/INPP5D/PTPN6
GO:0009395,phospholipid catabolic process,15,0.5862019662059974,1.6472182803231261,0.022698075217869824,0.9029717179632339,0.10364542780208028,NA,NA,1004,"tags=40%, list=19%, signal=32%",PLCG2/PRKCD/PLA2G15/PNPLA7/PLBD1/PLA2G7
GO:0009620,response to fungus,14,0.5807409587113158,1.588654857166344,0.022760050310153,0.9036973541754326,0.10372871820215132,NA,NA,984,"tags=43%, list=19%, signal=35%",ATG5/SYK/PLCG2/MYD88/COTL1/USP15
GO:0097435,supramolecular fiber organization,236,0.28309346519571177,1.3317619837985386,0.022777135717798692,0.9036973541754326,0.10372871820215132,NA,NA,964,"tags=22%, list=19%, signal=19%",COL1A1/TJP1/PRUNE1/ARPC5/RAB11A/AIF1/PARK7/MTPN/SORBS3/LCP1/COL1A2/JAK2/DSP/DES/MCU/ARPC1B/VIM/PRKCD/MYO1G/PAFAH1B1/MTM1/PRKCE/ELMO1/MYO1E/BCAR1/PLEK/NCKAP1L/BAG4/ARPC2/PSTPIP2/DBN1/TPM2/SORBS1/HCK/DIAPH2/CHP1/CYRIB/CIB1/GMFB/ACTN1/CFL2/COTL1/IQGAP2/MICAL1/ROCK2/PRKAR1A/SERPINH1/CORO1C/APOE/WDR1/PSTPIP1/ARL2/PLS3
GO:0150105,protein localization to cell-cell junction,12,0.6088273552582043,1.6077908463336625,0.023027527520270104,0.9099983849954408,0.10445196680666681,NA,NA,190,"tags=17%, list=4%, signal=16%",TJP1/DSP
GO:0006516,glycoprotein catabolic process,11,0.6577023551083647,1.674314671740793,0.023027815607919506,0.9099983849954408,0.10445196680666681,NA,NA,1246,"tags=73%, list=24%, signal=55%",NCCRP1/FBXO44/MAN1A1/MANBA/STT3B/CTSL/SGSH/EDEM3
GO:1902644,tertiary alcohol metabolic process,11,0.6580620458237342,1.675230337371841,0.023027815607919506,0.9099983849954408,0.10445196680666681,NA,NA,608,"tags=64%, list=12%, signal=56%",AKR7A2/AKR1B10/AKR1C1/AKR1C2/AKR1C3/AKR1C4/AKR1A1
GO:0000281,mitotic cytokinesis,32,-0.4536485058251056,-1.5502417687269396,0.023254236007305543,0.9168200948067109,0.10523498029165784,NA,NA,756,"tags=31%, list=15%, signal=27%",SEPTIN6/SPAST/ANLN/UNC119/STMN1/CEP55/KIF20A/KIF4A/KIF23/RACGAP1
GO:0045143,homologous chromosome segregation,11,-0.6547539665562566,-1.659586539611277,0.023262144573412493,0.9168200948067109,0.10523498029165784,NA,NA,1203,"tags=73%, list=23%, signal=56%",BRIP1/PLK1/BAG6/RAD21/MLH1/MRE11/EHMT2/CCNE2
GO:0072665,protein localization to vacuole,31,0.46057159587406094,1.5649378811374346,0.023359260360297122,0.9192116359332714,0.10550948756385428,NA,NA,980,"tags=42%, list=19%, signal=34%",RAB7A/PIK3R4/LAMP2/SCARB2/TNFAIP3/LMBRD1/VPS13D/RTN4/MEAK7/VPS37B/ROCK2/VPS13A/VPS41
GO:0002064,epithelial cell development,43,0.41674858290036554,1.5002438230921264,0.02338468853657984,0.9192116359332714,0.10550948756385428,NA,NA,1077,"tags=35%, list=21%, signal=28%",TJP1/VIM/CDH2/PAFAH1B1/SOD1/CCM2/MYO1E/MYD88/PODXL/ROCK2/MSN/NOTCH2/RILPL1/TJP3/IQGAP1
GO:0016064,immunoglobulin mediated immune response,35,-0.4377509566016402,-1.536941264266518,0.02357946481270817,0.923911768506755,0.1060489809296089,NA,NA,658,"tags=46%, list=13%, signal=40%",TP53BP1/C9/PAXIP1/C1QBP/APCS/CRP/NBN/MBL2/MLH1/C6/SERPING1/C8G/HPX/ERCC1/TFRC/MSH2
GO:0019724,B cell mediated immunity,35,-0.4377509566016402,-1.536941264266518,0.02357946481270817,0.923911768506755,0.1060489809296089,NA,NA,658,"tags=46%, list=13%, signal=40%",TP53BP1/C9/PAXIP1/C1QBP/APCS/CRP/NBN/MBL2/MLH1/C6/SERPING1/C8G/HPX/ERCC1/TFRC/MSH2
GO:0050905,neuromuscular process,32,0.4589001297137324,1.5614855680312714,0.023600414445588882,0.923911768506755,0.1060489809296089,NA,NA,1179,"tags=38%, list=23%, signal=29%",HOMER1/GM2A/TPP1/PAFAH1B1/HEXB/ITPR1/C12orf57/ACTN3/MYH14/SPART/UCHL1/MTOR
GO:0014070,response to organic cyclic compound,287,0.26750305085255527,1.2868024820446409,0.023628620787599756,0.923911768506755,0.1060489809296089,NA,NA,637,"tags=16%, list=12%, signal=15%",COL1A1/GGT5/LDHA/ARL6IP5/POSTN/DUSP1/NR2C1/SLC16A1/NQO1/AIF1/RIPK2/PARK7/PADI2/SOD2/HOMER1/NPC1/JAK2/ARHGDIA/TH/LBH/ARPC1B/IFIH1/CNOT9/AKR1C3/DDX17/PSMB2/CSNK2B/ALPL/SULT1A3/SULT1A4/SOD1/NFKB1/PRKCE/CYBB/ENG/GNAL/GCLM/ARRB2/GPX4/PAM/HSF1/CASP1/HPGD/PHB/VPS35/AGL/TET2
GO:0045454,cell redox homeostasis,15,0.582285066887142,1.6362118550087208,0.024125608853741664,0.9412257372127907,0.10803632301108254,NA,NA,1621,"tags=73%, list=31%, signal=51%",NQO1/PRDX4/TXNRD3/ERO1A/APEX1/KRIT1/TXN2/NNT/PRDX3/PRDX1/PRDX5
GO:0016101,diterpenoid metabolic process,25,0.4813505848590559,1.5381625253552829,0.024134763451904104,0.9412257372127907,0.10803632301108254,NA,NA,1515,"tags=60%, list=29%, signal=43%",AKR1B10/AKR1B15/AKR1C1/AKR1C3/AKR1C4/DHRS9/ALDH8A1/RDH13/DHRS4/UGT1A3/UGT1A7/UGT1A8/UGT1A9/SCPEP1/RETSAT
GO:0006354,"DNA-templated transcription, elongation",49,-0.4016847234233925,-1.4950542794732233,0.02427408189193607,0.944388107549203,0.10839930805243621,NA,NA,1534,"tags=51%, list=29%, signal=36%",ARID1A/ARID1B/RECQL5/TCERG1/WDR61/HEXIM1/NELFE/ENY2/GTF2F2/EAF1/PAF1/TSFM/ELL/CDK9/GTF2F1/ELP2/ELOA/ELOA2/ELOA3CP/POLR1E/CDK13/CDK12/CDC73/CCNT2/LDB1
GO:0006904,vesicle docking involved in exocytosis,13,0.6067313653273625,1.626873765992691,0.024303917256567262,0.944388107549203,0.10839930805243621,NA,NA,1088,"tags=46%, list=21%, signal=37%",YKT6/STXBP2/PLEK/RAB10/EXOC4/RAB8A
GO:0006801,superoxide metabolic process,24,0.5008981776096135,1.5772837226355676,0.024311190460308912,0.944388107549203,0.10839930805243621,NA,NA,1177,"tags=50%, list=23%, signal=39%",NQO1/SOD2/SYK/NCF4/PRKCD/SOD1/CYBB/ITGB2/GNAI2/NOX5/NCF2/PREX1
GO:0034248,regulation of cellular amide metabolic process,221,-0.2634479997850563,-1.2545823696066225,0.02437641251589257,0.9449604475850327,0.10846500272114148,NA,NA,1480,"tags=35%, list=28%, signal=26%",TRNAU1AP/CNOT2/MAGOH/RPL10/GUF1/DHX36/EIF2S1/POLR2D/TNRC6A/DIS3L2/MOV10/FMR1/LSM1/DHX9/DPH5/CNOT11/TACO1/TARDBP/ATXN2/YTHDF1/SHMT1/LARP4B/GGA3/XRN1/PUS7/PNPT1/RPL13A/TPR/ASCC3/ZNF598/NCBP2/SARNP/EIF4B/HBS1L/KHDRBS1/GEMIN5/TARBP2/C1QBP/CASC3/TSFM/PICALM/LRPPRC/EXOSC8/MTG2/METTL3/COA3/RPS4X/ZFP36L1/CSDE1/MLH1/LARP1/YBX1/RPS14/RPL26/MEX3D/PUM1/DDX3X/ELAVL1/EXOSC2/PATL1/KHSRP/LARP4/TNRC6B/RPUSD4/NGRN/RC3H1/EIF4EBP1/FXR2/TRAP1/ZNF706/EIF6/CDK4/EIF4EBP2/NGDN/METTL14/RPL38/RPL22
GO:0002685,regulation of leukocyte migration,49,0.40990052402384536,1.5150534425788393,0.024389521280303583,0.9449604475850327,0.10846500272114148,NA,NA,894,"tags=27%, list=17%, signal=22%",DUSP1/C5AR1/C5AR2/AIF1/DDT/PADI2/MCU/NCKAP1L/MYD88/CAMK1D/LRCH1/MSN/ADAM17
GO:0051156,glucose 6-phosphate metabolic process,13,0.6058136439452266,1.6244130116516298,0.024594978675798896,0.9516800147512183,0.10923629200930994,NA,NA,1520,"tags=54%, list=29%, signal=38%",HKDC1/TALDO1/TKT/HK2/GPI/RPE/RPEL1
GO:0006873,cellular ion homeostasis,144,0.3046448395480059,1.3451134553000623,0.024673430650041198,0.9534741387497377,0.10944222619933748,NA,NA,1420,"tags=44%, list=27%, signal=33%",RAB20/C5AR1/C5AR2/ITPR3/RAB7A/ATG5/JAK2/GLRX3/RMDN3/MCU/TMBIM6/PLCG2/ATP6V0D1/NUBP1/ATP6AP1/TMEM106B/SOD1/PRKCE/YWHAE/ATP2A3/BCAP31/SYPL2/FTH1/PRKCB/ERO1A/TBXAS1/LETM2/HEXB/CHP1/ACO1/ITPR1/ISCU/MICU2/GNA13/VDR/RAB39A/SCGN/TPT1/ATP1B1/UBASH3B/APOE/CLCN3/VPS33A/DMXL1/MICU1/NOX5/SNAPIN/UBE3A/TMEM38B/MAPK3/CCDC115/GOT1/TGM2/ATP6V1A/RAP1GDS1/PTPN6/LETM1/IREB2/CCDC22/LYN/ABL1/SLC9A1/MCUB
GO:0060969,negative regulation of gene silencing,11,-0.6511235307899046,-1.6503845757614812,0.024782525194996154,0.9564462089926378,0.10978336810406739,NA,NA,412,"tags=64%, list=8%, signal=59%",ADAR/NCOR2/PHF2/ELAVL1/NCOR1/PPP3CA/TET1
GO:0043487,regulation of RNA stability,91,-0.3289231013897169,-1.3712489173407751,0.02482352875645241,0.9567861036023906,0.10982238208593927,NA,NA,1477,"tags=45%, list=28%, signal=33%",CNOT2/RBM10/MAPK14/DHX36/POLR2D/TNRC6A/DIS3L2/MOV10/FMR1/LSM1/DHX9/TARDBP/YTHDF1/LARP4B/PNPT1/ZC3H18/MYEF2/EXOSC8/PHAX/DDX49/METTL3/ZFP36L1/MLH1/LARP1/YBX1/ALKBH5/MEX3D/PUM1/ANGEL2/ELAVL1/HNRNPM/EXOSC2/PATL1/KHSRP/TBRG4/ZC3H14/TNRC6B/TAF15/RC3H1/FXR2/METTL14
GO:0010921,regulation of phosphatase activity,30,0.45974917400489557,1.5447209309144476,0.024889197393449115,0.9580745649663607,0.10997027501172918,NA,NA,1179,"tags=37%, list=23%, signal=29%",JAK2/CSNK2B/VRK3/PLEK/NCKAP1L/BAG4/CHP1/ROCK2/GNAI2/ITGA1/MTOR
GO:0042542,response to hydrogen peroxide,60,0.38163733024272745,1.4515607696157717,0.02512379794484192,0.9658540761370347,0.11086322741249133,NA,NA,763,"tags=27%, list=15%, signal=23%",COL1A1/LDHA/DUSP1/NQO1/PARK7/SOD2/PRKCD/SOD1/STK24/HSF1/TNFAIP3/ZNF277/PDCD10/APEX1/BECN1/PPP2CB
GO:0002682,regulation of immune system process,336,0.2614445591988091,1.283649596558408,0.025218031720708724,0.968224225888045,0.11113527932730938,NA,NA,1402,"tags=35%, list=27%, signal=27%",DUSP1/INS/C5AR1/C5AR2/AIF1/RIPK2/PARK7/DDT/VAMP8/PADI2/PRKCH/ATG5/SYK/LPXN/UBE2K/MCU/TMBIM6/IFIH1/PLCG2/PRKCD/ATP6AP1/CR2/MYO1G/STXBP2/DGKZ/SOD1/PRKCE/CBFB/BCAR1/GPR108/ARRB2/SASH3/NCKAP1L/MYD88/PRKCB/C8B/HSF1/TNFAIP3/DHX58/BLOC1S3/FBN1/TAL1/PHB/FLOT2/RBCK1/HCK/TNIP1/PCBP2/CYRIB/CIB1/FBXO38/VAMP7/SIRT2/RUNX3/RTN4/SAMSN1/TLR6/CAMK1D/CSK/LRCH1/GRAMD4/ITGB2/TTLL12/APPL1/SOS1/PRKAR1A/STAT2/MSN/TNIP2/ADAM17/UBASH3B/APOE/ELMOD2/PIK3CB/PITHD1/NOTCH2/TBK1/VAV1/STAT1/USP15/KARS1/PLA2G7/CYLD/IL4I1/BIRC2/BIRC3/FLOT1/INPP5D/DAPK2/ADCY7/PRKCQ/SPG21/RHBDF2/STX7/TNFSF14/STX4/MTOR/MAPK3/CTSC/PIK3CA/PLCL2/RELA/TRAFD1/PSMB4/NPLOC4/GPI/RHOG/NCK1/PTPN6/IKBKE/EIF2B2/DNM1L/RFTN1/BTK/IL31RA/LYN/ABL1
GO:0035239,tube morphogenesis,193,0.28476699733902167,1.310068220128609,0.02531230730967436,0.9705898624293974,0.11140681320425709,NA,NA,978,"tags=27%, list=19%, signal=23%",DCN/TJP1/C5AR1/COL4A1/MYH9/PARVA/SYK/SALL1/ACVRL1/PDCL3/CDH2/CSNK2B/CTSZ/PGK1/ITGAX/CYBB/ENG/CCM2/MYO1E/AGGF1/PRKCB/TNFAIP3/HPGD/HTATIP2/TAL1/ELK3/TNFAIP2/PDCD10/CIB1/SGPL1/FOXO4/PDCD6/SPARC/EPN1/SHC1/HK2/SMAD2/VDR/SLC12A6/PODXL/SOS1/KRIT1/ROCK2/EPN2/HSPB1/APOE/PRCP/PIK3CB/FMNL3/RRAS/NOTCH2/PTGIS/STAT1
GO:0090141,positive regulation of mitochondrial fission,11,0.6521804299033023,1.6602574917485333,0.025374569097263936,0.9717234280149714,0.11153692679222588,NA,NA,1558,"tags=64%, list=30%, signal=45%",DCN/MCU/VPS35/DDHD2/DNM1L/MFF/MARCHF5
GO:0018022,peptidyl-lysine methylation,43,-0.4054980039653089,-1.4770087410798276,0.02548259457513656,0.9746043485762047,0.11186760630088907,NA,NA,1424,"tags=60%, list=27%, signal=44%",TRMT112/SETDB1/BCOR/MEN1/SETD3/VCPKMT/WDR61/ATRX/PIH1D1/NELFE/PAXIP1/ZNF335/RLF/PAGR1/WDR5/WDR5B/SNW1/DPY30/SETD1B/SETD7/PYGO2/EHMT2/EZH1/SUZ12/SIRT1/BRCA1
GO:0030220,platelet formation,10,0.650443250745328,1.61650198574242,0.02566791346855507,0.9791716430921832,0.11239185217104153,NA,NA,957,"tags=60%, list=18%, signal=49%",MYH9/TAL1/CIB1/ACTN1/WDR1/VPS33A
GO:0036344,platelet morphogenesis,10,0.650443250745328,1.61650198574242,0.02566791346855507,0.9791716430921832,0.11239185217104153,NA,NA,957,"tags=60%, list=18%, signal=49%",MYH9/TAL1/CIB1/ACTN1/WDR1/VPS33A
GO:1902531,regulation of intracellular signal transduction,496,0.23930049533967473,1.2151931057322176,0.025767075509393386,0.9809203524495774,0.11259257355117229,NA,NA,1402,"tags=32%, list=27%, signal=26%",ARL6IP5/DCN/WLS/DUSP1/INS/C5AR1/C5AR2/EEF1E1/LAMTOR1/C20orf27/S100A13/MARCO/MAP4K4/RIPK2/SHARPIN/PARK7/DDT/SOD2/LAMTOR2/SORBS3/MAZ/NDUFA13/JAK2/ARHGDIA/OSBPL8/SYK/LBH/ACTN4/MAPKAP1/TMBIM6/AKR1C2/AKR1C3/PLCG2/CDH2/PRKCD/LAMTOR3/ATP6AP1/EIF5A/ALS2/PAFAH1B1/VRK3/SOD1/PRKCE/CLEC16A/ENG/GSDME/PIP4P1/TBCK/PLEK/BCAP31/ARRB2/NCKAP1L/BAG4/MYD88/PRKCB/TNFAIP3/DHX58/CARD16/CASP1/DEPTOR/SERPINE2/PHB/RBCK1/APIP/MIB2/INSR/TNIP1/PDCD10/TIMP2/CHP1/CYRIB/CIB1/ITPR1/ARHGAP31/MYO9B/RTN4/NENF/PDCD6/BECN1/PPP2CB/TLR6/CSK/ACTN3/GNA13/SHC1/SOS1/ROCK2/GNAI2/ARHGAP9/HSPB1/SLC44A2/MINK1/TNIP2/SIPA1/TPT1/APOE/PIK3CB/TCF7L2/RRAS/NOTCH2/TBK1/ABR/FGD4/VAV1/STAT1/USP15/RELL1/HTRA2/CYLD/PPIA/SRGAP3/BIRC2/BIRC3/IQGAP1/FLOT1/DAPK2/ILK/DNAJA1/SEC13/MAPKAPK5/UBE3A/UCHL1/TNFSF14/CHN1/PREX1/MTOR/PPM1N/MAPK3/PDE4A/ARHGAP10/CYTH1/PIK3CA/MCL1/RELA/GBF1/MAPRE2/USP7/NPLOC4/FGD3/IQSEC1/GRB2/TAOK3/TGM2/NUP62/MAP2K2/PRKRA/ARHGAP26/NCK1/PTPN6/SH3BP1/ARAF/IKBKE/DNM1L/NEDD4/CCDC22/LYN/RAP1GAP/ABL1
GO:0014909,smooth muscle cell migration,19,0.5112222548145325,1.5113882121703452,0.025779771311482135,0.9809203524495774,0.11259257355117229,NA,NA,1116,"tags=47%, list=21%, signal=37%",POSTN/ARPC5/AIF1/PARVA/APEX1/FOXO4/GNA13/IQGAP1/ILK
GO:0033045,regulation of sister chromatid segregation,32,-0.45133450227529415,-1.5423341818841803,0.02585606829166041,0.9825653664486623,0.11278139251004304,NA,NA,1203,"tags=50%, list=23%, signal=39%",PLK1/BUB3/NDC80/TPR/ZWILCH/RIOK2/MAD1L1/RAD21/USP44/CENPF/ANAPC7/ZNF207/RB1/AURKB/DLGAP5/BUB1
GO:0032986,protein-DNA complex disassembly,14,-0.5761139005844339,-1.5636822121199083,0.026011973332017765,0.9872275283495286,0.1133165275038475,NA,NA,1695,"tags=64%, list=33%, signal=43%",SMARCD1/SMARCD2/ARID1A/ARID2/RPL23/SMARCC2/H2BC1/SMARCA4/MYC
GO:0061014,positive regulation of mRNA catabolic process,52,-0.3842425404874625,-1.4409187593814274,0.02612450519110903,0.9902337624555437,0.113661590825093,NA,NA,1828,"tags=63%, list=35%, signal=42%",CNOT8/GIGYF2/DCP1B/PAN3/EXOSC5/EIF4ENIF1/YTHDF2/PARN/NT5C3B/DIS3/CNOT2/DHX36/POLR2D/TNRC6A/DIS3L2/MOV10/LSM1/TARDBP/YTHDF1/PNPT1/EXOSC8/METTL3/ZFP36L1/MLH1/MEX3D/PUM1/EXOSC2/PATL1/KHSRP/GTPBP1/TNRC6B/RC3H1/METTL14
GO:0032465,regulation of cytokinesis,30,-0.45028556306014533,-1.5109003769599776,0.02631369781894644,0.994698819370845,0.1141741015991745,NA,NA,217,"tags=30%, list=4%, signal=29%",SPAST/AHCTF1/KIF14/ZFYVE19/AURKB/KIF20A/PRC1/KIF23/RACGAP1
