ID,Description,setSize,enrichmentScore,NES,pvalue,BY_corrected_p,FDR_corrected_p,representative,representative_description,rank,leading_edge,core_enrichment
GO:0005977,glycogen metabolic process,25,0.5309045296263935,1.6496285593199622,0.010701901543740506,0.561888623310028,0.06449502856130541,NA,NA,788,"tags=36%, list=15%, signal=31%",INS/PYGM/GYS1/GYG1/AGL/SORBS1/INSR/PYGL/GBE1
GO:0006073,cellular glucan metabolic process,25,0.5309045296263935,1.6496285593199622,0.010701901543740506,0.561888623310028,0.06449502856130541,NA,NA,788,"tags=36%, list=15%, signal=31%",INS/PYGM/GYS1/GYG1/AGL/SORBS1/INSR/PYGL/GBE1
GO:0044042,glucan metabolic process,25,0.5309045296263935,1.6496285593199622,0.010701901543740506,0.561888623310028,0.06449502856130541,NA,NA,788,"tags=36%, list=15%, signal=31%",INS/PYGM/GYS1/GYG1/AGL/SORBS1/INSR/PYGL/GBE1
GO:0044264,cellular polysaccharide metabolic process,25,0.5309045296263935,1.6496285593199622,0.010701901543740506,0.561888623310028,0.06449502856130541,NA,NA,788,"tags=36%, list=15%, signal=31%",INS/PYGM/GYS1/GYG1/AGL/SORBS1/INSR/PYGL/GBE1
GO:0007623,circadian rhythm,54,-0.40847630722369105,-1.5730041423073273,0.010747991046604271,0.5625844330343296,0.06457489539999971,NA,NA,1267,"tags=39%, list=24%, signal=30%",CSNK1E/HDAC1/TARDBP/NAGLU/SIN3A/STAR/MAGED1/MAGEL2/METTL3/ADA/TOP1/SFPQ/MTA1/NCOR1/TIMELESS/CDK4/CRTC1/SIRT1/TOP2A/CDK1/CREB1
GO:1903825,organic acid transmembrane transport,41,0.4615057997901262,1.6110670405269543,0.010771948250542314,0.5625844330343296,0.06457489539999971,NA,NA,991,"tags=44%, list=19%, signal=36%",ARL6IP5/SLC38A10/SLC16A1/MFSD12/ABCC1/SLC25A15/SLC3A1/EMB/ARL6IP1/MPC2/SLC25A1/ABCD4/SLC25A11/SFXN3/SLC25A20/LRP2/SLC25A12/CPT2
GO:1905039,carboxylic acid transmembrane transport,41,0.4615057997901262,1.6110670405269543,0.010771948250542314,0.5625844330343296,0.06457489539999971,NA,NA,991,"tags=44%, list=19%, signal=36%",ARL6IP5/SLC38A10/SLC16A1/MFSD12/ABCC1/SLC25A15/SLC3A1/EMB/ARL6IP1/MPC2/SLC25A1/ABCD4/SLC25A11/SFXN3/SLC25A20/LRP2/SLC25A12/CPT2
GO:0006284,base-excision repair,23,-0.5408936357746701,-1.7029584179143682,0.010937256838791916,0.5702158355257001,0.06545084750371793,NA,NA,881,"tags=39%, list=17%, signal=33%",POLD1/PARP2/RPA2/XPA/FEN1/RPA1/RPA3/LIG1/PCNA
GO:2000116,regulation of cysteine-type endopeptidase activity,75,0.391091315089303,1.521946594805681,0.011039245853144582,0.5745251121814581,0.06594547741694601,NA,NA,773,"tags=29%, list=15%, signal=25%",ARL6IP5/ANP32B/DPEP1/DIABLO/RIPK2/PARK7/JAK2/NDUFA13/SYK/ARL6IP1/ARRB2/BCAP31/ATP2A3/CTSD/CARD16/CARD18/CASP1/HSF1/MICAL1/CAST/PDCD6/GRAMD4
GO:0043297,apical junction assembly,16,0.6216096629239702,1.713935344827017,0.01108468018671025,0.5754457844418819,0.06605115455876433,NA,NA,1861,"tags=81%, list=36%, signal=52%",TJP1/PRKCH/ROCK2/STRN/WDR1/ARL2/ROCK1/PRKACA/TBCD/PECAM1/ESAM/MPP7/RAB13
GO:2001056,positive regulation of cysteine-type endopeptidase activity,48,0.4351358072304263,1.5688552351300777,0.011095664486124878,0.5754457844418819,0.06605115455876433,NA,NA,773,"tags=29%, list=15%, signal=25%",ARL6IP5/ANP32B/DIABLO/RIPK2/JAK2/NDUFA13/SYK/BCAP31/ATP2A3/CTSD/CASP1/HSF1/PDCD6/GRAMD4
GO:0071260,cellular response to mechanical stimulus,26,0.510234553620829,1.600925284574887,0.01114515233772887,0.5770053441232353,0.06623016485016232,NA,NA,556,"tags=31%, list=11%, signal=28%",COL1A1/MTPN/ARHGDIA/ENG/NFKB1/MYD88/CASP1/CASP5
GO:0051156,glucose 6-phosphate metabolic process,13,0.6604470183419646,1.7420988961408996,0.011201559417423462,0.578917077611713,0.06644959856144596,NA,NA,1175,"tags=54%, list=23%, signal=42%",HKDC1/TALDO1/TKT/HK2/GPI/RPE/RPEL1
GO:0031341,regulation of cell killing,16,0.62047481172705,1.7108062725272533,0.011231495010630881,0.5789737469772084,0.06645610321769732,NA,NA,1290,"tags=62%, list=25%, signal=47%",SYK/ARRB2/NCKAP1L/CYRIB/NCR3/NECTIN2/PVR/STX7/VAV1/CADM1
GO:0071222,cellular response to lipopolysaccharide,49,0.4374834386445712,1.584379167575517,0.011241621681797523,0.5789737469772084,0.06645610321769732,NA,NA,690,"tags=29%, list=13%, signal=25%",RIPK2/CMPK2/VIM/SBNO2/PLCG2/PRKCE/NFKB1/MYD88/TNIP1/CARD16/CASP1/HSF1/TNFAIP3/HCK
GO:0045191,regulation of isotype switching,10,-0.691632183273809,-1.676874802715795,0.01128072452098769,0.579982479406975,0.06657188813337199,NA,NA,1202,"tags=50%, list=23%, signal=39%",TP53BP1/PAXIP1/MLH1/TFRC/MSH2
GO:1902749,regulation of cell cycle G2/M phase transition,34,-0.4839433763657318,-1.6691137301687737,0.01157707949659747,0.5934519404026557,0.06811794768251238,NA,NA,1136,"tags=50%, list=22%, signal=39%",RCC2/SIN3A/RAD21/PAXIP1/NABP1/CENPF/NBN/MRE11/TOPBP1/KIF14/PLK1/ZFYVE19/TICRR/CDK4/BRCA1/AURKB/CDK1
GO:0048646,anatomical structure formation involved in morphogenesis,248,0.2903049485036826,1.3590595923156978,0.011612012711680386,0.5934519404026557,0.06811794768251238,NA,NA,1108,"tags=29%, list=21%, signal=24%",COL1A1/DUSP1/DCN/WLS/COL4A1/TJP1/COL6A1/MYH9/MTPN/EHD2/MACROH2A1/PARVA/C5AR1/SYK/PODXL/SALL1/HSPB1/ENG/PDCL3/SBNO2/PGK1/ITGAX/PAFAH1B1/HTATIP2/CYBB/AGGF1/ACVRL1/PRKCB/CNOT3/TAL1/SHC1/TNFAIP3/CIB1/SPARC/CFL2/ELK3/ROCK2/PDCD10/PDCD6/FOXO4/TNFAIP2/NOX5/PRKAR1A/SERPINF1/ITGB2/EPN1/ACTN1/TGM2/HK2/ITGB3/RASIP1/RDH13/LRP2/VPS33A/NECTIN2/GPI/EPN2/KRIT1/EXOC4/ADAM17/PIK3CB/SMAD2/FLOT1/FIG4/PRCP/TMOD3/SLC12A6/NOTCH2/CEP290/WDR1/RRAS/VANGL2
GO:0044344,cellular response to fibroblast growth factor stimulus,17,0.5914570156586054,1.670994222388786,0.011644037901461152,0.5934519404026557,0.06811794768251238,NA,NA,704,"tags=29%, list=14%, signal=26%",COL1A1/POSTN/GCLM/FIBP/RAB14
GO:0071774,response to fibroblast growth factor,17,0.5914570156586054,1.670994222388786,0.011644037901461152,0.5934519404026557,0.06811794768251238,NA,NA,704,"tags=29%, list=14%, signal=26%",COL1A1/POSTN/GCLM/FIBP/RAB14
GO:0001655,urogenital system development,75,0.3898725372918092,1.5172036750650653,0.011670053221751325,0.5934519404026557,0.06811794768251238,NA,NA,1252,"tags=41%, list=24%, signal=32%",DCN/COL4A1/AP1B1/PSAP/TMED10/CYP4A11/CYP4A22/PODXL/NID1/SALL1/MME/PSAPL1/MYO1E/HPGD/FBN1/SGPL1/SEC61A1/SERPINF1/LRP2/AP2B1/ACAT1/SMAD2/IQGAP1/NOTCH2/CEP290/VANGL2/ILK/UBE3A/EPCAM/TACSTD2/STAT1
GO:0006091,generation of precursor metabolites and energy,241,0.29769148853007354,1.3883680666618898,0.011672639253874902,0.5934519404026557,0.06811794768251238,NA,NA,1287,"tags=37%, list=25%, signal=29%",LDHA/INS/GHITM/CYB5B/NDUFS8/AKR7A2/PARK7/CIAPIN1/AK4/NDUFAB1/NDUFA13/SLC2A6/BLOC1S1/ACSS3/IDH2/AOC2/AKR1C4/AKR7A3/HKDC1/COQ10B/PYGM/PGM1/GYS1/PGK1/PGK2/ALDH2/CYBB/ME3/ATP5PF/PRKAG1/TALDO1/IDH3B/GYG1/AGL/ETFDH/ISCU/OXCT1/OXCT2/SORBS1/NDUFA8/TKT/INSR/HMGCL/ACO1/AKR1A1/ATP5F1C/PYGL/DHTKD1/GBE1/CYC1/GPD2/NDUFS2/COX7A2L/ACTN3/HK2/PDHB/ACO2/TPI1/DLST/UQCRFS1/SLC25A12/ACAT1/GPI/COQ9/NCF2/IDH3G/DHRS2/UQCRC1/ATP5PD/DMGDH/ACSS2/ADSL/MAOB/FDXR/GNMT/RPE/RPEL1/MTOR/MDH1/ME2/ARL2/CHCHD2/ME1/ATP5F1A/ADPGK/DGUOK/CS/IDH3A/PFKP
GO:0050920,regulation of chemotaxis,43,0.45004027217631715,1.5888645741646832,0.01168249762364988,0.5934519404026557,0.06811794768251238,NA,NA,666,"tags=28%, list=13%, signal=25%",DUSP1/AIF1/DDT/PADI2/STX3/C5AR1/C5AR2/HSPB1/MCU/CAMK1D/NCKAP1L/CYRIB
GO:0006643,membrane lipid metabolic process,53,0.432301752885781,1.583979474840463,0.011763205724676824,0.5965320681592594,0.0684714927079738,NA,NA,848,"tags=38%, list=16%, signal=32%",TH/PSAP/PIGT/HACD2/GM2A/GLA/PSAPL1/SFTPB/PRKCD/PLA2G15/CPTP/HACD3/DPM1/HEXB/NAGA/SGPL1/SPTLC1/PIGK/DPM3/NAAA
GO:0050877,nervous system process,164,0.3248446112474118,1.4483079243892238,0.011831275736052986,0.5986850660360229,0.06871861936936853,NA,NA,1270,"tags=36%, list=24%, signal=28%",COL1A1/DBH/ARL6IP5/INS/CA6/ITPR3/TMEM120A/TH/SOD2/GM2A/HOMER1/RABGGTA/C5AR1/AOC2/MME/TPP1/APOE/SCARB2/SOD1/ITGAX/PAFAH1B1/ARRB2/GSDME/PRKAR1B/GNAL/SERPINE2/VDAC1/MAGT1/INSR/ROCK2/HEXB/PDE6D/SERPINF1/ACTN3/ITPR1/C12orf57/LRP2/UCHL1/MYH14/SLC25A12/GPI/FIG4/CRYZ/WDR1/VLDLR/TMPRSS11E/DDHD2/MGLL/UBR3/MTOR/SPART/UBE3A/RAB3GAP1/TACSTD2/PDE4A/CBR3/MAPK3/GLS/MAG
GO:0031060,regulation of histone methylation,30,-0.4927590407006936,-1.6487861865403763,0.01184595373473723,0.5986850660360229,0.06871861936936853,NA,NA,1262,"tags=57%, list=24%, signal=43%",PIH1D1/WDR61/NELFE/PAF1/ATRX/PAXIP1/ZNF335/WDR5/PAXBP1/MTHFR/SETD7/SNW1/PYGO2/EHMT2/SIRT1/BRCA1/TET1
GO:1901617,organic hydroxy compound biosynthetic process,66,0.40311509542064716,1.5523904861537703,0.011902203039911732,0.6005065914017296,0.06892769875914927,NA,NA,502,"tags=23%, list=10%, signal=21%",DBH/DDT/TH/MFSD12/PARK7/DDC/AKR1C3/AKR1C4/APOE/SOD1/IMPA1/PLCG2/PGP/NFKB1/PLEK
GO:0016447,somatic recombination of immunoglobulin gene segments,19,-0.5637346669334017,-1.6659641516713088,0.011931916888879185,0.6009854073215759,0.06898265848807948,NA,NA,1570,"tags=58%, list=30%, signal=41%",SWAP70/HSPD1/MSH6/TP53BP1/YY1/PAXIP1/NBN/MLH1/ERCC1/TFRC/MSH2
GO:0043086,negative regulation of catalytic activity,254,0.29665941999706935,1.3959861773926594,0.012146703057771284,0.6107685312888173,0.07010559074459873,NA,NA,1223,"tags=32%, list=23%, signal=26%",DUSP1/INS/CSTB/DPEP1/RAB9A/DYNLL1/PPP1R14A/NQO1/EIF4A2/SERPINB1/MACROH2A1/PARK7/PARVA/TMED10/ANXA4/GLA/AOC3/BAG2/TMBIM6/HSPB1/APOE/PRKCD/SERPINH1/ARL6IP1/ARRB2/PPP2R5A/NFKB1/BAG4/PRKAR1B/CARD16/CARD18/PYDC1/SERPINE2/DEPTOR/NCKAP1L/TNFAIP3/CIB1/CHP1/MICAL1/TIMP2/SERPINB8/GMFB/CAST/ROCK2/PDE6D/CAND1/PRKAR1A/SERPINF1/PPME1/IQGAP2/PIP4K2A/PRKRIP1/RASIP1/CSK/GNAI2/MTRR/UCHL1/TAF7/CORO1C/GPI/LRCH1/TNFSF14/PIK3CB/USP14/CSTA/IQGAP1/UBASH3B/ANXA5/SERPINA10/NUP62/RENBP/ILK/FAF2/ARL2/ANP32E/ANXA8/ANXA8L1/ANXA9/BIRC2/BIRC3/KNG1
GO:0045851,pH reduction,21,0.5609986107155805,1.6635510331109,0.012217684649784814,0.6132999419372641,0.07039615260205406,NA,NA,1259,"tags=52%, list=24%, signal=40%",RAB20/RAB7A/ATP6AP1/ATP6V0D1/TMEM106B/RAB39A/DMXL1/CLCN3/SNAPIN/UBE3A/CCDC115
GO:0032465,regulation of cytokinesis,30,-0.4915484578093353,-1.6447355407194586,0.012518053619294965,0.6262620299731645,0.07188397457140594,NA,NA,343,"tags=27%, list=7%, signal=25%",KIF14/PLK1/ZFYVE19/AURKB/KIF20A/PRC1/KIF23/RACGAP1
GO:0034661,ncRNA catabolic process,30,-0.4903162758475922,-1.6406126237762455,0.012518053619294965,0.6262620299731645,0.07188397457140594,NA,NA,1226,"tags=43%, list=24%, signal=33%",PNPT1/EXOSC10/DIS3L2/ZCCHC8/XRN1/DROSHA/ZSWIM8/DDX49/EXOSC8/ERN2/EXOSC2/RBM7/TRIR
GO:0031667,response to nutrient levels,163,0.3298977258827692,1.4700525988955901,0.01256713200988449,0.6276606905403159,0.07204451644658151,NA,NA,979,"tags=25%, list=19%, signal=21%",COL1A1/POSTN/LDHA/SLC16A1/TH/SOD2/NQO1/ATG5/SORD/DAPL1/ARSB/ALPL/PIK3R4/AKR1C3/LAMP2/APOE/SOD1/UPP1/CYBB/CLEC16A/PRKAG1/STK24/GCLM/AGL/HSF1/NENF/OXCT1/SPARC/VDR/SIRT2/HMGCL/BECN1/BECN2/FOXO4/MEAK7/SIRT5/MAX/TXN2/GNAI2/ACAT1/VPS41
GO:0042116,macrophage activation,23,0.5308489684611188,1.5983463890446772,0.012593621108998839,0.627928336908887,0.07207523758858228,NA,NA,1084,"tags=48%, list=21%, signal=38%",AIF1/JAK2/C5AR1/SYK/SBNO2/PLCG2/PRKCE/ITGB2/TNIP2/TLR6/KARS1
GO:0034762,regulation of transmembrane transport,106,0.3499833104316773,1.4611368805408707,0.012627745186781038,0.62857513530859,0.07214947878075396,NA,NA,946,"tags=26%, list=18%, signal=22%",ARL6IP5/INS/CAB39/ATG5/PARK7/HOMER1/ACTN4/OSBPL8/PLCG2/ARL6IP1/PRKCE/CYBB/YWHAE/GLRX/CAPN1/PRKCB/ISCU/CHP1/SORBS1/VDAC1/INSR/CLIC1/APPL1/HK2/ATP1B1/CLTCL1/MINK1/TMEM38B
GO:0006775,fat-soluble vitamin metabolic process,13,0.6549700127151394,1.7276518849626172,0.012935971974097835,0.641767858320442,0.07366377362879419,NA,NA,484,"tags=46%, list=9%, signal=42%",CYP4F11/CYP4F12/CYP4F2/CYP4F3/CBR1/NFKB1
GO:0010543,regulation of platelet activation,13,0.6537411427758923,1.7244104243984717,0.012935971974097835,0.641767858320442,0.07366377362879419,NA,NA,1530,"tags=85%, list=29%, signal=60%",JAK2/SYK/APOE/PRKCD/PLEK/SERPINE2/UBASH3B/FGG/PRKCA/LYN/PRKCQ
GO:0031507,heterochromatin assembly,24,-0.5377155073875406,-1.710638151164573,0.012990457701630109,0.6423057815073534,0.07372551784261945,NA,NA,1285,"tags=67%, list=25%, signal=50%",MORC2/TPR/SETDB1/HDAC1/BAZ2A/PHF2/H3-5/MBD2/PPHLN1/EZH1/ATF7IP/MBD3/DNMT3A/SIRT1/TET1/HELLS
GO:0034220,ion transmembrane transport,211,0.3011083096333962,1.386793018042213,0.013014734536744102,0.6423057815073534,0.07372551784261945,NA,NA,1093,"tags=32%, list=21%, signal=26%",ARL6IP5/SLC5A2/ITPR3/TMEM120A/SLC16A1/CAB39/MFSD12/ABCC1/ATG5/PARK7/ANO5/HOMER1/NIPA2/ACTN4/DMAC2L/ANO10/ATP6AP1/ATP6V0D1/MCU/SLC25A15/PLCG2/SLC3A1/EMB/TMEM63A/ARL6IP1/PRKCE/CYBB/YWHAE/ATP5PF/ATP2A3/GLRX/CAPN1/ERO1A/MPC2/SLC25A1/ISCU/CHP1/VDAC1/MAGT1/SLC25A11/CLIC1/MICU2/ATP5F1C/CLCN7/SFXN3/NOX5/PCYOX1/SEC61A1/CYC1/COX7A2L/ITPR1/SLC25A20/ATP1B1/MINK1/UQCRFS1/LRP2/MICU1/TMEM38B/SLC25A12/SLC12A9/CLCN3/UQCRC1/SLC12A6/UBASH3B/ATP5PD/WDR1/CALHM5
GO:0098771,inorganic ion homeostasis,160,0.3184098531670859,1.4162907299466427,0.013025025647660062,0.6423057815073534,0.07372551784261945,NA,NA,1539,"tags=48%, list=30%, signal=35%",RAB20/ITPR3/RAB7A/ATG5/JAK2/CYP4A11/CYP4F12/CYP4F2/GLRX3/C5AR1/C5AR2/RMDN3/TMBIM6/APOE/ATP6AP1/ATP6V0D1/SOD1/MCU/PLCG2/NUBP1/TMEM106B/PRKCE/YWHAE/BCAP31/ATP2A3/SYPL2/ERO1A/PRKCB/ISCU/TBXAS1/LETM2/CHP1/VDR/ACO1/HEXB/MICU2/GNA13/NOX5/RAB39A/TGM2/ITPR1/FTH1/ATP1B1/MICU1/GNAI2/VPS33A/DMXL1/TMEM38B/SCGN/SLC12A9/CLCN3/SNAPIN/SLC12A6/UBASH3B/C7/GOT1/TPT1/UBE3A/KNG1/MAPK3/CCDC115/LETM1/ATP6V1A/SLC9A1/PTPN6/RAP1GDS1/CCDC22/IREB2/LYN/PRKACA/CLIC2/IMMT/SCO1/FTHL17/FTMT/SNCA/CDK5
GO:0055094,response to lipoprotein particle,11,0.674393539777026,1.7257519059361839,0.013033270964262541,0.6423057815073534,0.07372551784261945,NA,NA,1036,"tags=55%, list=20%, signal=44%",NPC1/SYK/APOE/MYD88/ITGB2/TLR6
GO:0006163,purine nucleotide metabolic process,176,0.3155888763758855,1.4199934491170922,0.013087746477424077,0.6439225792823313,0.07391109807035352,NA,NA,1313,"tags=39%, list=25%, signal=30%",LDHA/OXSM/INS/NT5C1B/ABHD14B/HACD2/AK4/SLC2A6/NT5E/DMAC2L/SULT1A1/SULT1A2/SULT1A3/SULT1A4/SULT1E1/SULT2A1/MLYCD/AK1/HKDC1/NUDT3/PGM1/BPNT1/PGK1/PGK2/SULT1B1/SULT1C3/ATP5PF/PRKAG1/HSD17B12/COASY/MPC2/NUDT9/ADCY6/SLC25A1/INSR/HMGCL/MCCC2/ATP5F1C/DHTKD1/NPR2/ACTN3/HK2/PDHB/NUDT19/TPI1/DLST/GMPR2/GCDH/SLC25A12/ACAT1/GPI/PPCS/NUDT2/ADCY7/ATP5PD/ACSS2/ADSL/PDK1/PPCDC/ACSF2/ARL2/ATP5F1A/PDE4A/ADPGK/PANK4/DGUOK/PFKP/ACLY/ATP6V1A
GO:0006403,RNA localization,135,-0.315737691974144,-1.4207096566932431,0.013141462586305245,0.645496731021337,0.0740917832758466,NA,NA,1635,"tags=50%, list=31%, signal=35%",SMG6/PRPF18/RUVBL2/NUP93/PARN/ZNHIT6/TOMM20/MAGOH/MAGOHB/NUP50/NUP133/SRSF3/SRSF1/TPR/DDX19A/DDX19B/POLR2D/CKAP5/MCM3AP/FMR1/NUP107/TCP1/PIH1D1/DHX9/NCBP2/YTHDC1/PNPT1/CCT7/ATXN2/EXOSC10/NUP155/RUVBL1/NUP205/KHDRBS1/ENY2/DHX36/SARNP/XPO5/POM121/POM121C/POM121L12/POM121L2/FYTTD1/MRPL18/YY1/NUP160/NUP98/AHCTF1/CCT3/CASC3/PHAX/A1CF/THOC3/G3BP2/NUP153/ZFP36L1/RBM15B/LRPPRC/YBX1/NUP35/ALKBH5/KHSRP/MEX3D/NUP58/EXOSC2/SNUPN/SLBP
GO:0061157,mRNA destabilization,51,-0.4192157703904881,-1.6051010473181602,0.013335756370936432,0.6539593410868243,0.07506314353343922,NA,NA,1625,"tags=55%, list=31%, signal=38%",CNOT8/PARN/YTHDF2/EIF4ENIF1/DIS3/NT5C3B/POLR2D/LSM1/PNPT1/DIS3L2/TARDBP/CNOT2/TNRC6A/YTHDF1/DHX36/MOV10/METTL3/EXOSC8/ZFP36L1/KHSRP/MEX3D/PUM1/PATL1/EXOSC2/TNRC6B/MLH1/RC3H1/METTL14
GO:0006875,cellular metal ion homeostasis,113,0.34755102679672684,1.4666800278497816,0.013395998277456142,0.6558312562527114,0.07527800679473295,NA,NA,1539,"tags=52%, list=30%, signal=38%",ITPR3/ATG5/JAK2/GLRX3/C5AR1/C5AR2/RMDN3/TMBIM6/APOE/ATP6AP1/ATP6V0D1/SOD1/MCU/PLCG2/NUBP1/PRKCE/YWHAE/BCAP31/ATP2A3/SYPL2/ERO1A/PRKCB/ISCU/LETM2/VDR/ACO1/HEXB/MICU2/GNA13/NOX5/TGM2/ITPR1/FTH1/ATP1B1/MICU1/TMEM38B/SCGN/UBASH3B/C7/GOT1/TPT1/KNG1/CCDC115/LETM1/ATP6V1A/SLC9A1/PTPN6/RAP1GDS1/CCDC22/IREB2/LYN/PRKACA/CLIC2/IMMT/SCO1/FTHL17/FTMT/SNCA/CDK5
GO:0023061,signal release,93,0.3663027202679621,1.4986802464941604,0.01347713397592595,0.6574596340901359,0.07546491621196694,NA,NA,623,"tags=23%, list=12%, signal=20%",INS/WLS/SLC16A1/NISCH/MAP4K4/DYNLL1/VAMP8/PARK7/JAK2/STX3/SYK/SEPTIN5/MCU/STXBP2/PRKCE/ATP5PF/STX11/PRKCB/MPC2/OXCT1/STXBP5
GO:0006874,cellular calcium ion homeostasis,78,0.38297008701355234,1.495528336348609,0.013495631453913758,0.6574596340901359,0.07546491621196694,NA,NA,1539,"tags=51%, list=30%, signal=37%",ITPR3/ATG5/JAK2/C5AR1/C5AR2/RMDN3/TMBIM6/APOE/MCU/PLCG2/PRKCE/YWHAE/BCAP31/ATP2A3/SYPL2/ERO1A/PRKCB/VDR/HEXB/MICU2/GNA13/TGM2/ITPR1/ATP1B1/MICU1/TMEM38B/SCGN/UBASH3B/GOT1/TPT1/KNG1/LETM1/PTPN6/RAP1GDS1/LYN/PRKACA/CLIC2/IMMT/SNCA/CDK5
GO:0055074,calcium ion homeostasis,78,0.38297008701355234,1.495528336348609,0.013495631453913758,0.6574596340901359,0.07546491621196694,NA,NA,1539,"tags=51%, list=30%, signal=37%",ITPR3/ATG5/JAK2/C5AR1/C5AR2/RMDN3/TMBIM6/APOE/MCU/PLCG2/PRKCE/YWHAE/BCAP31/ATP2A3/SYPL2/ERO1A/PRKCB/VDR/HEXB/MICU2/GNA13/TGM2/ITPR1/ATP1B1/MICU1/TMEM38B/SCGN/UBASH3B/GOT1/TPT1/KNG1/LETM1/PTPN6/RAP1GDS1/LYN/PRKACA/CLIC2/IMMT/SNCA/CDK5
GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,10,-0.6817984584942948,-1.6530327582037032,0.013586236588691611,0.6597106115421372,0.07572328922226647,NA,NA,289,"tags=60%, list=6%, signal=57%",MEN1/HEXIM1/PLK1/IPO5/CEBPA/CDKN2D
GO:1904030,negative regulation of cyclin-dependent protein kinase activity,10,-0.6817984584942948,-1.6530327582037032,0.013586236588691611,0.6597106115421372,0.07572328922226647,NA,NA,289,"tags=60%, list=6%, signal=57%",MEN1/HEXIM1/PLK1/IPO5/CEBPA/CDKN2D
GO:1901699,cellular response to nitrogen compound,220,0.29841053325646305,1.381478802087509,0.013655694528392284,0.6620015977887419,0.0759862545454259,NA,NA,831,"tags=22%, list=16%, signal=20%",COL1A1/INS/COL4A1/LAMTOR1/COL6A1/DPEP1/AIF1/RIPK2/TH/COL1A2/ABCC1/LAMTOR2/JAK2/DDC/VIM/SULT1A3/SULT1A4/IFIH1/OSBPL8/SOD1/PRKCD/LAMTOR3/CYBB/ARRB2/GCLM/NFKB1/FBN1/BCAR1/GNAL/PRKCB/CASP4/USO1/ADCY6/HSF1/SHC1/SORBS1/INSR/SIRT2/ROCK2/GNAO1/FOXO4/APEX1/AGTRAP/SYAP1/APPL1/VPS35/RAB10/PIP4K2A/TGM2
GO:0042181,ketone biosynthetic process,16,0.6149693658242884,1.6956263631973523,0.013727350483069424,0.6635980374334159,0.07616949801434171,NA,NA,1126,"tags=56%, list=22%, signal=44%",COQ3/AKR1C3/COQ10B/COQ6/SIRT5/TPI1/COQ7/COQ9/FDXR
GO:0036473,cell death in response to oxidative stress,39,0.45789709067530115,1.5859725879320534,0.013755617348822777,0.6635980374334159,0.07616949801434171,NA,NA,1123,"tags=41%, list=22%, signal=32%",ARL6IP5/INS/DIABLO/SOD2/PARK7/JAK2/HSPB1/SOD1/PRKCD/STK24/PDCD10/MEAK7/LANCL1/HTRA2/TLR6/PDK1
GO:0060401,cytosolic calcium ion transport,39,0.4586511895770454,1.5885844852581366,0.013755617348822777,0.6635980374334159,0.07616949801434171,NA,NA,1683,"tags=62%, list=32%, signal=42%",ITPR3/ATG5/TMBIM6/MCU/PLCG2/PRKCE/YWHAE/ATP2A3/ERO1A/VDAC1/MICU2/ITPR1/MICU1/TMEM38B/UBASH3B/LETM1/PTPN6/LYN/PRKACA/CLIC2/SNCA/MCUB/CYBA/RASA3
GO:0032204,regulation of telomere maintenance,48,-0.41457828067282254,-1.5644863204807185,0.013900730361380922,0.669511704937488,0.07684828405619178,NA,NA,1635,"tags=50%, list=31%, signal=35%",SMG6/PARN/NEK7/PARP1/HMBOX1/PPP1R10/TCP1/CCT7/EXOSC10/DHX36/YLPM1/XRN1/ATRX/CCT3/GNL3L/TINF2/NBN/MRE11/POT1/ERCC4/RAD50/MYC/ERCC1/AURKB
GO:0090141,positive regulation of mitochondrial fission,11,0.6696279620182157,1.7135569419943983,0.014009014893812744,0.673635305806207,0.07732160162264606,NA,NA,1638,"tags=73%, list=31%, signal=50%",DCN/MCU/VPS35/DDHD2/DNM1L/MFF/MARCHF5/RALBP1
GO:0043487,regulation of RNA stability,91,-0.3538702261000292,-1.4887979489768084,0.014060167828123101,0.6750028002884334,0.07747856617403537,NA,NA,1638,"tags=53%, list=31%, signal=37%",THRAP3/CNOT8/PARN/FXR1/YTHDF2/EIF4ENIF1/DIS3/NT5C3B/MAPK14/POLR2D/LSM1/FMR1/DHX9/PNPT1/DIS3L2/TARDBP/CNOT2/TNRC6A/YTHDF1/DHX36/ZC3H18/MOV10/MYEF2/METTL3/LARP4B/DDX49/PHAX/EXOSC8/ZFP36L1/LARP1/YBX1/ALKBH5/KHSRP/MEX3D/PUM1/PATL1/ELAVL1/EXOSC2/HNRNPM/TNRC6B/TAF15/ANGEL2/TBRG4/ZC3H14/MLH1/RC3H1/FXR2/METTL14
GO:0071459,"protein localization to chromosome, centromeric region",12,-0.6479039037339042,-1.6879659534148947,0.014218989800809772,0.6815265389387426,0.07822737775897119,NA,NA,1355,"tags=75%, list=26%, signal=56%",MIS12/RCC2/BUB3/ZWILCH/NDC80/MTBP/RB1/AURKB/CDK1
