ID,Description,setSize,enrichmentScore,NES,pvalue,BY_corrected_p,FDR_corrected_p,representative,representative_description,rank,leading_edge,core_enrichment
GO:0006508,proteolysis,68,0.5446801195805407,2.371752193343182,1.9269731483994095e-7,4.088651329939807e-5,5.72384938165517e-6,GO:0006508,proteolysis,64,"tags=35%, list=18%, signal=36%",FGG/FGB/THBS1/INS/CPN1/KNG1/CPB2/RPL23/PLG/AGT/SERPING1/CLU/HABP2/PROZ/F10/PROS1/ITIH3/LTF/CST3/FN1/RBP3/PROC/TRIM67/CHMP4B
GO:0048584,positive regulation of response to stimulus,53,0.5739168861592688,2.3779237467967036,1.9348223261932972e-7,4.088651329939807e-5,5.72384938165517e-6,GO:0048583,regulation of response to stimulus,32,"tags=32%, list=9%, signal=34%",FGG/FGB/THBS1/INS/CPB2/RPL23/PLG/AGT/SERPING1/CLU/APCS/CRP/IGF1/C8B/C6/C8G/F10
GO:0050818,regulation of coagulation,15,0.8446605792177564,2.5382376213487787,2.177992899738352e-7,4.32617407592823e-5,6.05636597772669e-6,GO:0050818,regulation of coagulation,13,"tags=47%, list=4%, signal=47%",FGG/FGB/THBS1/KNG1/CPB2/PLG/SERPING1
GO:0006325,chromatin organization,25,-0.7094970726128925,-2.4510285461046686,2.217824160857661e-7,4.32617407592823e-5,6.05636597772669e-6,GO:0006325,chromatin organization,45,"tags=60%, list=12%, signal=56%","NAP1L2/NAP1L3/NAP1L5/SETSIP/TSPY1/TSPY10/TSPY2/TSPY3/TSPY4/TSPY8/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6"
GO:0032101,regulation of response to external stimulus,29,0.7079296815889615,2.535816707590816,2.422229595898593e-7,4.549899147323417e-5,6.369566715140744e-6,GO:0080134,regulation of response to stress,21,"tags=38%, list=6%, signal=39%",FGG/FGB/THBS1/INS/KNG1/CPB2/PLG/AGT/SERPING1/APCS/IGF1
GO:0061041,regulation of wound healing,17,0.8170739283669433,2.533397543198302,3.162315522440892e-7,5.5304112851101854e-5,7.742220761838046e-6,GO:0050818,regulation of coagulation,33,"tags=53%, list=9%, signal=50%",FGG/FGB/THBS1/KNG1/CPB2/PLG/SERPING1/APCS/PROS1
GO:1903034,regulation of response to wounding,17,0.8170739283669433,2.533397543198302,3.162315522440892e-7,5.5304112851101854e-5,7.742220761838046e-6,GO:0050818,regulation of coagulation,33,"tags=53%, list=9%, signal=50%",FGG/FGB/THBS1/KNG1/CPB2/PLG/SERPING1/APCS/PROS1
GO:0071103,DNA conformation change,23,-0.7225094468444734,-2.433864185728532,4.5708128926870916e-7,7.673687111471467e-5,1.074266932628316e-5,GO:0006325,chromatin organization,62,"tags=74%, list=17%, signal=65%","NAA10/ANXA1/NAP1L2/NAP1L3/NAP1L5/SETSIP/TSPY1/TSPY10/TSPY2/TSPY3/TSPY4/TSPY8/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6"
GO:0006323,DNA packaging,22,-0.713589793117187,-2.37700524670206,4.6904612551377176e-7,7.673687111471467e-5,1.074266932628316e-5,GO:0006325,chromatin organization,45,"tags=73%, list=12%, signal=68%","NAA10/NAP1L2/NAP1L3/NAP1L5/SETSIP/TSPY1/TSPY10/TSPY2/TSPY3/TSPY4/TSPY8/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6"
GO:0003018,vascular process in circulatory system,10,0.9050422372625493,2.415355015233452,5.420536726873576e-7,8.590976700011886e-5,1.2026815862750747e-5,GO:0003013,circulatory system process,18,"tags=60%, list=5%, signal=59%",FGG/FGB/INS/KNG1/AGT/CRP
GO:0007599,hemostasis,29,0.695069717436718,2.489752087326437,5.960326431160403e-7,9.16022906166592e-5,1.2823732624617836e-5,GO:0050818,regulation of coagulation,33,"tags=38%, list=9%, signal=37%",FGG/FGB/THBS1/KNG1/CPB2/PLG/SERPING1/F5/PROZ/F10/PROS1
GO:0048583,regulation of response to stimulus,82,0.4966092731251804,2.2176008875787847,6.165539702705166e-7,9.196920022604713e-5,1.2875097614472554e-5,GO:0048583,regulation of response to stimulus,34,"tags=26%, list=9%, signal=30%",FGG/FGB/THBS1/INS/KNG1/CPB2/RPL23/PLG/AGT/SERPING1/CLU/APCS/CRP/IGF1/C8B/APOD/C6/C8G/F10/PROS1/LMNA
GO:0051239,regulation of multicellular organismal process,71,0.5111379297987664,2.240920766976152,8.939481484645085e-7,1.2953720228208647e-4,1.8134376725994316e-5,GO:0042981,regulation of apoptotic process,59,"tags=34%, list=16%, signal=35%",FGG/FGB/THBS1/INS/KNG1/CPB2/PLG/AGT/SERPING1/CLU/APCS/CRP/IGF1/APOD/PROS1/LMNA/ANXA4/ENPP2/LTF/CST3/FN1/LCAT/G6PD/PROC
GO:0009605,response to external stimulus,63,0.5226997927683646,2.2324122860816886,1.8735864046459655e-6,2.578331818436162e-4,3.609499023942192e-5,GO:0048583,regulation of response to stimulus,63,"tags=37%, list=17%, signal=37%",FGG/FGB/THBS1/INS/KNG1/CPB2/PLG/AGT/SERPING1/CLU/APCS/CRP/IGF1/C8B/C6/C8G/PROS1/ENPP2/LTF/G6PD/C7/PROC/SFPQ
GO:0050878,regulation of body fluid levels,32,0.6621046048849074,2.4577222226082718,1.8810065336036774e-6,2.578331818436162e-4,3.609499023942192e-5,GO:0050818,regulation of coagulation,33,"tags=34%, list=9%, signal=34%",FGG/FGB/THBS1/KNG1/CPB2/PLG/SERPING1/F5/PROZ/F10/PROS1
GO:0050896,response to stimulus,169,0.3870044034238409,1.9315432315487555,4.239111676095339e-6,5.65772050735273e-4,7.920445500072871e-5,GO:0065007,biological regulation,63,"tags=25%, list=17%, signal=39%",FGG/FGB/THBS1/INS/INS-IGF2/CPN1/KNG1/CPB2/RPL23/PLG/AGT/SERPING1/CLU/APCS/CRP/F5/IGF1/VLDLR/C8B/APOD/C6/HP1BP3/C8G/PROZ/F10/PROS1/LMNA/CES1/ANXA4/AMH/ENPP2/LTF/PRG4/CST3/FN1/G6PD/IDH1/C7/PROC/TRIM67/F13B/SFPQ
GO:0008015,blood circulation,18,0.7481302551481781,2.3626638634019197,8.00832678809774e-6,0.0010414235824368272,1.4579261588588193e-4,GO:0003013,circulatory system process,20,"tags=44%, list=6%, signal=44%",FGG/FGB/INS/KNG1/AGT/SERPING1/CRP/F5
GO:0006952,defense response,44,0.5663550385093747,2.202298110402429,8.407926558169492e-6,0.0010660538584459614,1.4924069640750848e-4,GO:0048583,regulation of response to stimulus,63,"tags=45%, list=17%, signal=43%",FGB/THBS1/INS/KNG1/AGT/SERPING1/CLU/APCS/CRP/IGF1/C8B/APOD/C6/C8G/LTF/CST3/FN1/C7/PROC/SFPQ
GO:0065008,regulation of biological quality,106,0.42771830768225105,2.001046432161831,9.89618455687995e-6,0.0012241486484492936,1.7137295208255522e-4,GO:0065007,biological regulation,64,"tags=29%, list=18%, signal=34%",FGG/FGB/THBS1/INS/KNG1/CPB2/RPL23/PLG/AGT/SERPING1/CHMP2B/CLU/CRP/F5/IGF1/HP1BP3/PROZ/F10/PROS1/LMNA/CES1/CP/LTF/FN1/RPS17/LCAT/G6PD/C7/PROC/F13B/CHMP4B
GO:0071824,protein-DNA complex subunit organization,23,-0.6732192045920015,-2.267823788820063,1.159558105919515e-5,0.001400210899464459,1.9602053695306086e-4,GO:0006325,chromatin organization,45,"tags=65%, list=12%, signal=61%","NAP1L2/NAP1L3/NAP1L5/SETSIP/TSPY1/TSPY10/TSPY2/TSPY3/TSPY4/TSPY8/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6"
GO:0007155,cell adhesion,42,0.5634471487131246,2.160903381934276,1.1959138797678022e-5,0.0014105278937100033,1.9746484991514876e-4,GO:0031589,cell-substrate adhesion,26,"tags=21%, list=7%, signal=22%",FGG/FGB/THBS1/KNG1/PLG/EPDR1/IGF1/APOD/HABP2
GO:1901566,organonitrogen compound biosynthetic process,80,-0.4781450938350246,-2.094387450258227,1.3016662297642366e-5,0.0015003659150452896,2.1004159616650183e-4,GO:1901566,organonitrogen compound biosynthetic process,99,"tags=51%, list=27%, signal=48%",RPS16/AK1/RPL12/RPLP1/PYM1/RPL24/RPL30/ENO1/FABP5/CKB/RPS28/RPS19/RPL22/ALDOA/RPL21/RPL7A/PARK7/DBI/IDH2/RPL9/RPS21/PPT2/RPS5/RPL8/RPL19/RPL18A/GOT1/PKM/RPS13/PMM2/RPS3A/RPL13A/EIF4B/NME3/RPL4/RPL17/RPS25/RPL5/BHMT/BHMT2/RPL37
GO:0016485,protein processing,12,0.8260445707911279,2.321508653928787,1.3319332764391243e-5,0.0015011364956542543,2.101494725048396e-4,GO:0051604,protein maturation,8,"tags=42%, list=2%, signal=42%",FGG/FGB/THBS1/CPN1/CPB2
GO:0003013,circulatory system process,20,0.7204734934587212,2.378697443903274,1.4484919216248444e-5,0.0015970130828257224,2.2357157920731294e-4,GO:0003013,circulatory system process,20,"tags=40%, list=6%, signal=40%",FGG/FGB/INS/KNG1/AGT/SERPING1/CRP/F5
GO:0016192,vesicle-mediated transport,38,0.5757482466604339,2.2107064737478757,2.1202828979989154e-5,0.0022879481629077864,3.202980548040915e-4,GO:0051234,establishment of localization,68,"tags=37%, list=19%, signal=33%",FGG/FGB/THBS1/CHMP2B/CLU/ZFPL1/CRP/VLDLR/CES1/ENPP2/PRG4/MFGE8/CHMP4B/PTGDS
GO:0051240,positive regulation of multicellular organismal process,40,0.5602469545328229,2.151993885901769,2.7075873053947642e-5,0.002860826104614751,4.0049728892297553e-4,GO:0000165,MAPK cascade,21,"tags=22%, list=6%, signal=24%",FGG/FGB/THBS1/INS/CPB2/PLG/AGT/CLU/IGF1
GO:0071702,organic substance transport,51,0.5178800545852884,2.1155537520130347,2.9046151697375083e-5,0.003006372217130912,4.2087281030890426e-4,GO:0071705,nitrogen compound transport,35,"tags=25%, list=10%, signal=27%",FGG/FGB/THBS1/INS/RPL23/AGT/CHMP2B/CLU/IGF1/VLDLR/APOD/LMNA/CES1
GO:0030155,regulation of cell adhesion,16,0.7457611226241814,2.267582574990016,3.44585319811113e-5,0.003495239947276118,4.893111541317803e-4,GO:0031589,cell-substrate adhesion,24,"tags=44%, list=7%, signal=43%",FGG/FGB/THBS1/KNG1/PLG/IGF1/APOD
GO:0051047,positive regulation of secretion,10,0.8410346474980092,2.24453309490142,3.699689536493289e-5,0.003608379159232052,5.051499174827374e-4,GO:0000165,MAPK cascade,21,"tags=60%, list=6%, signal=58%",FGG/FGB/INS/CPB2/AGT/IGF1
GO:1903532,positive regulation of secretion by cell,10,0.8410346474980092,2.24453309490142,3.699689536493289e-5,0.003608379159232052,5.051499174827374e-4,GO:0000165,MAPK cascade,21,"tags=60%, list=6%, signal=58%",FGG/FGB/INS/CPB2/AGT/IGF1
GO:0022610,biological adhesion,43,0.5478489418367194,2.129631564244647,3.946673750333792e-5,0.0037766399747006384,5.287053514598099e-4,GO:0031589,cell-substrate adhesion,26,"tags=21%, list=7%, signal=22%",FGG/FGB/THBS1/KNG1/PLG/EPDR1/IGF1/APOD/HABP2
GO:0042127,regulation of cell population proliferation,39,0.5507485235213093,2.1208204038831693,4.883009524388359e-5,0.00458610548500557,6.420253263547658e-4,GO:0008283,cell population proliferation,49,"tags=36%, list=14%, signal=35%",THBS1/INS/CPB2/RPL23/PLG/AGT/CLU/CRP/IGF1/APOD/HP1BP3/LMNA/LTF/FN1
GO:0031589,cell-substrate adhesion,14,0.7630815507433085,2.251081973779875,5.423258077842648e-5,0.005000895856359692,7.000933155033236e-4,GO:0031589,cell-substrate adhesion,24,"tags=43%, list=7%, signal=42%",FGG/FGB/THBS1/PLG/EPDR1/APOD
GO:0002250,adaptive immune response,14,0.7574692974610588,2.234525889854569,6.664679733852443e-5,0.00593765136607058,8.312330731480449e-4,GO:0002449,lymphocyte mediated immunity,29,"tags=57%, list=8%, signal=55%",FGB/SERPING1/CLU/APCS/CRP/C8B/C6/C8G
GO:0007160,cell-matrix adhesion,10,0.8322090326471149,2.22097950567104,6.673279601329374e-5,0.00593765136607058,8.312330731480449e-4,GO:0031589,cell-substrate adhesion,24,"tags=50%, list=7%, signal=48%",FGG/FGB/THBS1/EPDR1/APOD
GO:0007166,cell surface receptor signaling pathway,40,0.5398121946698826,2.0735008607650443,7.231996094545396e-5,0.006323833363768055,8.85296073642626e-4,GO:0071705,nitrogen compound transport,49,"tags=30%, list=14%, signal=29%",FGG/FGB/THBS1/INS/AGT/IGF1/VLDLR/APOD/LMNA/ANXA4/LTF/FN1
GO:0050678,regulation of epithelial cell proliferation,10,0.8289579165210829,2.2123030049323904,7.690131593747367e-5,0.006610464663559981,9.25422615518751e-4,GO:0050678,regulation of epithelial cell proliferation,21,"tags=30%, list=6%, signal=29%",THBS1/CPB2/IGF1
GO:0071705,nitrogen compound transport,42,0.5318259702781275,2.039631472799596,8.488411825473387e-5,0.0071750580566396155,0.001004462066014351,GO:0071705,nitrogen compound transport,34,"tags=26%, list=9%, signal=27%",FGG/FGB/INS/RPL23/AGT/CHMP2B/CLU/IGF1/VLDLR/APOD/LMNA
GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,12,0.7912535512738035,2.223732267830007,8.766487749209704e-5,0.007213995874827081,0.0010099131105904264,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,24,"tags=42%, list=7%, signal=40%",THBS1/INS/AGT/IGF1/APOD
GO:0097191,extrinsic apoptotic signaling pathway,10,0.825172372867738,2.202200236827172,8.961200840450262e-5,0.007213995874827081,0.0010099131105904264,GO:0000165,MAPK cascade,34,"tags=60%, list=9%, signal=56%",FGG/FGB/THBS1/AGT/IGF1/LMNA
GO:2001236,regulation of extrinsic apoptotic signaling pathway,10,0.825172372867738,2.202200236827172,8.961200840450262e-5,0.007213995874827081,0.0010099131105904264,GO:0000165,MAPK cascade,34,"tags=60%, list=9%, signal=56%",FGG/FGB/THBS1/AGT/IGF1/LMNA
GO:0071310,cellular response to organic substance,57,0.48029057882194376,2.0046007118367086,9.441888813819754e-5,0.007482196956759059,0.001047459540283129,GO:0000165,MAPK cascade,21,"tags=16%, list=6%, signal=18%",FGG/FGB/THBS1/INS/CPB2/RPL23/AGT/CLU/IGF1
GO:0090066,regulation of anatomical structure size,22,0.6497959740042301,2.1450683756940156,1.0518406111090056e-4,0.008207044839891315,0.0011489335905959907,GO:0003013,circulatory system process,28,"tags=32%, list=8%, signal=31%",FGG/FGB/INS/KNG1/AGT/CRP/HP1BP3
GO:0097190,apoptotic signaling pathway,19,0.6924894441249724,2.242812841597053,1.2422474598483893e-4,0.0092825755680538,0.0012995009879248945,GO:0000165,MAPK cascade,34,"tags=42%, list=9%, signal=40%",FGG/FGB/THBS1/INS/AGT/CLU/IGF1/LMNA
GO:2001233,regulation of apoptotic signaling pathway,19,0.6924894441249724,2.242812841597053,1.2422474598483893e-4,0.0092825755680538,0.0012995009879248945,GO:0000165,MAPK cascade,34,"tags=42%, list=9%, signal=40%",FGG/FGB/THBS1/INS/AGT/CLU/IGF1/LMNA
GO:0051049,regulation of transport,42,0.521082558187995,1.998428894044688,1.2887630758506288e-4,0.0092825755680538,0.0012995009879248945,GO:0000165,MAPK cascade,24,"tags=21%, list=7%, signal=23%",FGG/FGB/THBS1/INS/CPB2/AGT/CLU/IGF1/APOD
GO:0002181,cytoplasmic translation,46,-0.5197492580397798,-2.0566626499996254,1.3166941559913085e-4,0.0092825755680538,0.0012995009879248945,GO:1901566,organonitrogen compound biosynthetic process,99,"tags=57%, list=27%, signal=47%",RPS16/RPL12/RPLP1/RPL24/RPL30/RPS28/RPS19/RPL22/RPL21/RPL7A/RPL9/RPS21/RPS5/RPL8/RPL19/RPL18A/PKM/RPS13/RPS3A/RPL13A/EIF4B/RPL4/RPL17/RPS25/RPL5/RPL37
GO:0009968,negative regulation of signal transduction,31,0.589755686903052,2.1629116057992515,1.3178038187407383e-4,0.0092825755680538,0.0012995009879248945,GO:0000165,MAPK cascade,34,"tags=29%, list=9%, signal=29%",FGG/FGB/THBS1/INS/AGT/CLU/IGF1/APOD/LMNA
GO:0010648,negative regulation of cell communication,31,0.589755686903052,2.1629116057992515,1.3178038187407383e-4,0.0092825755680538,0.0012995009879248945,GO:0000165,MAPK cascade,34,"tags=29%, list=9%, signal=29%",FGG/FGB/THBS1/INS/AGT/CLU/IGF1/APOD/LMNA
GO:0023057,negative regulation of signaling,31,0.589755686903052,2.1629116057992515,1.3178038187407383e-4,0.0092825755680538,0.0012995009879248945,GO:0000165,MAPK cascade,34,"tags=29%, list=9%, signal=29%",FGG/FGB/THBS1/INS/AGT/CLU/IGF1/APOD/LMNA
GO:0003008,system process,49,0.5061387365274641,2.0345180233826357,1.4681952248653886e-4,0.010200258435950222,0.0014279706981567479,GO:0003013,circulatory system process,22,"tags=22%, list=6%, signal=24%",FGG/FGB/INS/KNG1/AGT/SERPING1/CHMP2B/CRP/F5/IGF1/VLDLR
GO:0006810,transport,99,0.3953337893964782,1.8378104353726312,1.5195981211407633e-4,0.010343751058294425,0.0014480587441014492,GO:0051234,establishment of localization,64,"tags=25%, list=18%, signal=29%",FGG/FGB/THBS1/INS/CPB2/RPL23/AGT/CHMP2B/CLU/ZFPL1/CRP/IGF1/VLDLR/APOD/LMNA/CES1/CP/ENPP2/LTF/PRG4/LCAT/G6PD/MFGE8/SFPQ/CHMP4B
GO:0001775,cell activation,24,0.6214690139768251,2.1177079743266773,1.5296395184170237e-4,0.010343751058294425,0.0014480587441014492,GO:0000165,MAPK cascade,21,"tags=25%, list=6%, signal=25%",FGG/FGB/THBS1/INS/CLU/IGF1
GO:0015031,protein transport,37,0.5520103704976226,2.1074716967511598,1.5603866429989203e-4,0.010412831961089063,0.0014577296270121493,GO:0071705,nitrogen compound transport,34,"tags=30%, list=9%, signal=30%",FGG/FGB/INS/RPL23/AGT/CHMP2B/CLU/IGF1/VLDLR/APOD/LMNA
GO:0008283,cell population proliferation,41,0.5296375766434636,2.030549606801556,1.7513530540208346e-4,0.011535414564933734,0.001614883984876354,GO:0008283,cell population proliferation,49,"tags=34%, list=14%, signal=33%",THBS1/INS/CPB2/RPL23/PLG/AGT/CLU/CRP/IGF1/APOD/HP1BP3/LMNA/LTF/FN1
GO:0050793,regulation of developmental process,53,0.4706983715200284,1.9502559729622553,1.9433131933708245e-4,0.012635674349883276,0.0017689132914016478,GO:0042981,regulation of apoptotic process,59,"tags=32%, list=16%, signal=31%",FGG/FGB/THBS1/INS/AGT/APCS/CRP/IGF1/VLDLR/LMNA/AMH/ENPP2/LTF/CST3/FN1/G6PD/PROC
GO:0051604,protein maturation,15,0.7253435289066723,2.179685282788793,1.9844089350160891e-4,0.012672046227052576,0.0017740051207078215,GO:0051604,protein maturation,8,"tags=33%, list=2%, signal=34%",FGG/FGB/THBS1/CPN1/CPB2
GO:0033036,macromolecule localization,59,0.46778365326530175,1.9768998024250037,1.9988790092482497e-4,0.012672046227052576,0.0017740051207078215,GO:0071705,nitrogen compound transport,35,"tags=24%, list=10%, signal=26%",FGG/FGB/THBS1/INS/RPL23/AGT/CHMP2B/CLU/CRP/IGF1/VLDLR/APOD/LMNA/CES1
GO:0000165,MAPK cascade,17,0.7008677318338987,2.173091721925025,2.312644645549047e-4,0.014303597517409885,0.002002411827243687,GO:0000165,MAPK cascade,21,"tags=35%, list=6%, signal=35%",FGG/FGB/THBS1/INS/AGT/IGF1
GO:0043408,regulation of MAPK cascade,17,0.7008677318338987,2.173091721925025,2.312644645549047e-4,0.014303597517409885,0.002002411827243687,GO:0000165,MAPK cascade,21,"tags=35%, list=6%, signal=35%",FGG/FGB/THBS1/INS/AGT/IGF1
